Date,Close,High,Low,Open,Volume
2020-11-11,330.6269226074219,331.4519224764257,329.13446579265536,330.3766191804443,58649000
2020-11-12,327.41949462890625,330.6732123928604,325.6118956516911,329.6164387197169,67546200
2020-11-13,331.95245361328125,332.6940283304285,328.80996922022456,329.3290771800801,62892200
2020-11-16,336.0960998535156,336.29075828534565,333.3336814245421,334.6222008625587,74541100
2020-11-17,334.28839111328125,335.49348521603423,332.17487235671945,333.6858582065338,66111000
2020-11-18,330.265380859375,335.1042314744775,330.2282936319934,334.5573150999779,70591300
2020-11-19,331.65576171875,332.02654902065063,328.2908110827179,329.6349468775226,59940900
2020-11-20,329.3847045898437,331.6002065139429,329.31055843142065,331.39626921670055,70417300
2020-11-23,331.3591613769531,332.6198723058136,328.9582800615384,331.1923113139346,63230600
2020-11-24,336.6986083984375,337.24552471708824,333.05557370732873,333.9083818251607,62415900
2020-11-25,336.1795654296875,336.64305680181974,335.0857325808797,336.61524845106254,45330900
2020-11-27,337.11578369140625,337.5885255934708,336.1053477355722,337.27335489567287,28514100
2020-11-30,335.623291015625,336.6058902297958,332.9443262265779,336.3370573763305,83872700
2020-12-01,339.2941589355469,340.8329534365879,338.2837513026085,338.8770337417267,74231400
2020-12-02,340.0079345703125,340.1655057604977,337.6070531807557,338.18177783063066,45927000
2020-12-03,339.9151611328125,341.3056346616912,338.81204987009494,339.9058822567246,62882000
2020-12-04,342.8445129394531,342.8445129394531,340.4065442272832,340.4992481431544,50749900
2020-12-07,342.1400146484375,342.6313143095269,340.8700529748252,342.07511907507774,48944300
2020-12-08,343.14117431640625,343.7066201446968,340.82371772977626,340.87005554580287,42458900
2020-12-09,340.0635681152344,343.95687801184386,339.2292894437654,343.7993068138485,74098300
2020-12-10,339.9523010253906,340.9997674831479,337.8202243105125,338.6915901201066,57735400
2020-12-11,339.5536804199219,339.9615549854479,336.7356739717107,338.255910570185,57698600
2020-12-14,338.033447265625,342.7981226816186,337.8573183246596,341.7228478589244,69216200
2020-12-15,342.6034545898437,342.6034545898437,339.2014446984404,340.5733606765333,63865300
2020-12-16,343.14117431640625,344.0588780721469,341.93607991779965,342.81672473642504,58420500
2020-12-17,345.0599670410156,345.2639043286698,343.9568555699676,344.78188359842443,64119500
2020-12-18,343.6821594238281,345.5161002847388,341.67133885477017,345.3485390064458,136542300
2020-12-21,342.4533996582031,352.3213066638467,337.0260664305187,339.7630149194955,96386700
2020-12-22,341.87615966796875,342.8908742196503,340.7497375927771,342.7791666961401,47949000
2020-12-23,342.1833801269531,344.0917832562604,341.8575475802829,342.84433524058835,46201400
2020-12-24,343.5145568847656,343.54248376112673,342.07162092303537,342.65808532661873,26457900
2020-12-28,346.4657592773437,346.85673569296256,345.44172607715615,346.06543601964245,39000400
2020-12-29,345.8046875,348.16926748527214,345.2181946161471,347.9923877771309,53680500
2020-12-30,346.2981872558594,347.3315389411196,345.90721082024635,346.6240198921074,49455300
2020-12-31,348.0575561523437,348.7836834268124,345.5905871051007,346.1025893642061,78520700
2021-01-04,343.3191833496094,349.51920765992713,339.6233739583343,349.38886325350404,110210800
2021-01-05,345.68365478515625,346.7728598923991,342.6301928867929,342.6767566253038,66426200
2021-01-06,347.7503356933594,350.9434604581976,343.62630546858566,344.17555304257576,107997700
2021-01-07,352.9170837402344,353.6618195734626,349.94740201873657,350.12428175085216,68766800
2021-01-08,354.92779541015625,355.141891981184,351.05510776689067,354.3040573240476,71677200
2021-01-11,352.53533935546875,354.294789546003,351.6323323911676,351.7533583363595,51034700
2021-01-12,352.6098022460937,353.6245167279708,350.3662482704432,352.72153817176564,52547700
2021-01-13,353.55938720703125,354.55546486987174,351.75337320210355,352.5353542542608,45303600
2021-01-14,352.3212280273437,354.8068339855644,351.9861054675014,354.3041217359534,49989100
2021-01-15,349.7519226074219,351.5020547003936,347.8900545677973,350.70146508008384,107160000
2021-01-19,352.4981384277344,353.0380960342888,350.72936958492306,352.2095511727949,51233300
2021-01-20,357.37628173828125,358.21411669110563,354.3972814506253,354.7882578373456,61836100
2021-01-21,357.7020263671875,358.36300987967786,356.7804109135132,357.93475983810305,47840100
2021-01-22,356.4360656738281,357.59973334100926,355.467886219974,355.849572623992,52860500
2021-01-25,357.8417663574219,358.1954974452348,352.3213056451607,357.1714926802257,70402000
2021-01-26,357.2831115722656,359.20083303759526,357.05037810890184,358.7912198692873,42665300
2021-01-27,348.5510559082031,354.0528801028061,346.31681964685635,353.9597810065301,123351100
2021-01-28,351.548583984375,355.55158851320573,349.9287680398475,350.36627971281166,94198100
2021-01-29,344.5107116699219,350.6548810290884,342.83501362114134,349.6867018282273,126765100
2021-02-01,350.24530029296875,351.27862337041176,344.7993308471236,347.9086469202224,75817600
2021-02-02,355.19781494140625,356.7524870405597,350.3290488711156,353.4290462295083,64450700
2021-02-03,355.47711181640625,357.19934519602856,354.20173693182824,356.0263594026921,52427100
2021-02-04,359.51739501953125,359.563930354463,355.5888524983493,356.5104680448607,47142600
2021-02-05,360.9324035644531,361.6399224767463,359.47085881489795,361.3885805309923,48669800
2021-02-08,363.5390319824219,363.5855673167599,361.5282112076279,362.38465454642807,38365200
2021-02-09,363.2969665527344,363.892777905269,362.29157040764335,362.7011552001997,35551100
2021-02-10,363.1386413574219,365.1867070653073,360.7368446725787,365.03775424929336,59154400
2021-02-11,363.7251586914063,364.6374840972501,361.29543496551975,364.21855249837824,42913300
2021-02-12,365.52197265625,365.7639961995735,362.85016796886265,362.9246586051573,50593300
2021-02-16,365.2053833007813,366.9462536805359,364.4885743748941,366.7507370926893,50972400
2021-02-17,365.2892150878906,365.5405570466684,362.440530839151,363.4552739253522,52290600
2021-02-18,363.7344970703125,364.47923283154506,360.9603038015021,362.6825372104316,59712800
2021-02-19,363.0921630859375,365.27986352452217,362.645304567679,364.9912762762247,83241000
2021-02-22,360.2992858886719,362.7104008770178,360.02930714809224,360.3272127646047,67414200
2021-02-23,360.7369384765625,362.0868041909318,353.9411313866223,358.0930892269746,107284100
2021-02-24,364.7119445800781,365.1401946066292,358.6608745485557,359.64766215783163,72433900
2021-02-25,355.9240417480469,364.8144799434178,354.48110517673695,363.4460056039133,146670500
2021-02-26,354.0899963378906,358.9494723193458,352.1071310412466,357.8044418312601,152701600
2021-03-01,362.6731872558594,363.92066358275525,354.2854928063855,358.9587703830817,105348800
2021-03-02,359.8432312011719,363.12942703807903,359.34051889355743,362.8966935413863,79595300
2021-03-03,355.07684326171875,360.1131709809373,354.97442575307235,359.1450201183431,119940200
2021-03-04,350.6828308105469,357.47863729094,346.19572234702065,354.8906420427798,183433000
2021-03-05,357.1342468261719,358.1862068855953,346.90329034460194,354.1831732825668,152039600
2021-03-08,355.35614013671875,360.9044990174468,355.07687129081967,358.0930884659382,123149200
2021-03-09,360.4298095703125,362.9805602073699,358.6982571714663,359.20096959820967,113633600
2021-03-10,362.6731872558594,364.367493636716,361.3605955625039,362.7756047497893,109899400
2021-03-11,366.3504638671875,368.3240394446199,364.6840840161151,365.14026100475496,86245000
2021-03-12,366.84381103515625,366.9834454384432,364.181353712992,364.9912616619042,64653600
2021-03-15,369.0315246582031,369.29218502366257,364.9540294764912,367.09516616349055,73427200
2021-03-16,368.5660705566406,370.353447865086,367.7933794539433,369.645957368341,73722500
2021-03-17,369.8228149414063,370.6234044689322,366.1362961951031,367.28135513431295,97959300
2021-03-18,364.4419555664063,369.3200393371538,363.76236369970513,367.2347568232178,115349100
2021-03-19,363.76763916015625,365.7196598344972,361.5914432269456,364.1412265877475,113624500
2021-03-22,366.6723937988281,368.0546989422797,364.2253628242193,364.28139952570655,73778600
2021-03-23,363.7864074707031,367.4849724644324,363.0018651085728,366.0373101003052,90686600
2021-03-24,361.9370727539063,366.8218139815274,361.8903850062456,365.1873437728255,97588600
2021-03-25,363.9731750488281,364.76703777153006,358.556056717537,360.4987572580339,116128600
2021-03-26,369.8385925292969,370.2401983720078,364.5242270663124,365.1219613549917,114409100
2021-03-29,369.65179443359375,370.5577590931056,366.877863754709,368.3628933197625,108107600
2021-03-30,368.6710815429688,369.3435503732095,367.07395025683695,368.3815491232856,76262200
2021-03-31,370.1654357910156,371.7251997987825,369.21278347970974,369.2408018270159,112734200
2021-04-01,374.1629333496094,374.218998554884,371.89336139475535,372.0988388044274,99682900
2021-04-05,379.5332946777344,380.0750207457854,376.7500437520767,376.8247498461712,91684800
2021-04-06,379.3091735839844,380.3552299895448,378.63670467999566,378.9729533834397,62021000
2021-04-07,379.7481689453125,380.0937381170486,378.6834430784203,379.1410856568923,55836300
2021-04-08,381.5507507324219,381.606787435984,380.0657210822236,380.9997041454603,57863100
2021-04-09,384.3246154785156,384.4927540631885,381.30786894490393,381.429291282708,61104600
2021-04-12,384.4648132324219,384.7356478067026,383.1198753012485,383.7269586097735,56704900
2021-04-13,385.6042175292969,386.2299986965263,383.9790961887934,384.362032648904,56551000
2021-04-14,384.2872619628906,386.6315395766929,383.7455359385016,385.5761343766993,61659900
2021-04-15,388.4154968261719,388.6863598708306,386.3794207731198,386.4261085208996,60229800
2021-04-16,389.7137451171875,390.3208283501207,388.28475230611167,389.7043961665137,82037300
2021-04-19,387.7990112304688,389.2280038510843,386.472771544875,388.77971032486425,78498500
2021-04-20,384.9597778320313,387.68699217501296,383.4840687603821,386.5848990980943,81851800
2021-04-21,388.6022644042969,388.80774177837327,384.20318450969165,384.343304744254,66793000
2021-04-22,385.0531921386719,389.26546492861024,383.9884662544885,388.4342348132191,97582800
2021-04-23,389.22802734375,390.6383506535276,385.5388119647193,385.6135180559668,73209200
2021-04-26,390.0406494140625,390.61039389838606,389.2934743721866,389.8818882565418,52182400
2021-04-27,389.9565734863281,390.5356668911207,388.8171130815738,390.3395099382348,51303100
2021-04-28,389.8444213867188,391.34814854078337,389.3774299790914,390.2273577613204,51238900
2021-04-29,392.3289184570313,392.9453506915645,388.9479043699952,392.5717631714263,78544300
2021-04-30,389.7510070800781,390.90916512228176,388.8543915819952,390.0592373625675,85527000
2021-05-03,390.5917053222656,392.1234226337819,390.09669546817264,391.740486180178,68128300
2021-05-04,388.1819763183594,389.0972898402204,384.49276088924864,388.6022800331591,101591200
2021-05-05,388.3034362792969,390.05932889798106,387.743040772902,389.8258331455581,60162200
2021-05-06,391.40423583984375,391.5349786293804,386.3700541332892,388.3781117451592,74321400
2021-05-07,394.2529296875,394.90672923888695,391.4883477759264,392.17016567934985,67733800
2021-05-10,390.3488464355469,394.8319533096077,390.22742408846256,394.6078065167741,81852400
2021-05-11,386.8650512695313,387.8550708690353,382.9890279126543,385.8283439259152,116888000
2021-05-12,378.64599609375,385.3519862126641,377.32907683593066,384.0817831997545,134811000
2021-05-13,383.1945190429688,385.1278705672436,380.14972554113865,380.1964417898234,106394000
2021-05-14,389.07855224609375,389.9284800362055,385.9030163453545,385.9310346899563,82201600
2021-05-17,388.088623046875,388.90121223521504,386.0712162573868,387.9672291939465,65129200
2021-05-18,384.7449645996094,388.5929700521469,384.5861749461466,388.3501253478743,59810200
2021-05-19,383.7362060546875,383.9136650884359,378.5712816845553,380.0563395991648,106467100
2021-05-20,387.8644409179688,389.1253236094422,384.4927761274138,384.614169969288,78022200
2021-05-21,387.5469665527344,390.5917607113276,387.0893239348735,389.3495471729859,76578700
2021-05-24,391.4976501464844,392.5717248506236,389.54560067622776,389.7884453669176,51376700
2021-05-25,390.6290588378906,392.9359980945385,390.0499939116139,392.5810799776849,57451400
2021-05-26,391.40423583984375,391.90856610321015,390.1807204738854,391.2174278514802,43088600
2021-05-27,391.6097412109375,392.9453300641983,391.3295292083679,392.43165081383626,56707700
2021-05-28,392.3101806640625,393.4402919789062,392.0766849418198,393.1787779101102,58520200
2021-06-01,391.964599609375,394.813235932757,391.5256265248219,394.6731442042603,54216600
2021-06-02,392.58111572265625,393.4217233403322,391.6097937914491,392.618483028596,49097100
2021-06-03,391.1240539550781,392.2635143648258,388.7984453863478,390.26480554943856,58138800
2021-06-04,394.7012023925781,395.0000837788047,391.1894173616605,392.9733282256469,55938800
2021-06-07,394.31829833984375,394.86934490806766,393.384315308366,394.69188585185486,51555000
2021-06-08,394.40234375,395.2709411073429,392.57174503387,395.1775371058986,47134300
2021-06-09,393.81396484375,395.317692442625,393.58981802271103,395.2429578336774,48436300
2021-06-10,395.6445617675781,396.5972427580908,393.720558888761,395.0374784616624,51020100
2021-06-11,396.2983093261719,396.410382721431,394.90668383020704,396.1955848814836,45570800
2021-06-14,397.18560791015625,397.2883323557152,395.1682012696967,396.4103860815458,42358500
2021-06-15,396.45709228515625,397.3723773329353,395.5791460332352,397.33503853707737,51508500
2021-06-16,394.2435302734375,396.8213323424478,392.1981338307767,396.5971855548461,80386100
2021-06-17,394.1128234863281,395.0934942745737,391.6377741374557,393.8326399762295,90949700
2021-06-18,388.7960815429688,391.5228387958726,388.5899319002041,390.8294393593685,118676300
2021-06-21,394.362060546875,394.54947970964827,389.7424670056216,390.5576860310017,72822000
2021-06-22,396.4703674316406,397.3043454678535,393.6311417670724,394.352679752593,57700300
2021-06-23,395.9924926757813,397.35118140093033,395.908162638729,396.5453419827774,49445400
2021-06-24,398.3350524902344,398.756702636822,397.88526373773,398.1382824218268,45110300
2021-06-25,399.7500305175781,400.1998193481778,398.7567718716343,399.08474110668726,58129500
2021-06-28,400.5559387207031,400.7245988255164,399.07543014042216,400.2748385460144,53159600
2021-06-29,400.77142333984375,401.5772628150839,400.2373044711945,400.9400834258965,35970500
2021-06-30,401.1087341308594,401.78340305544015,400.2841356012442,400.3122456149289,64827900
2021-07-01,403.3294982910156,403.48880742764095,401.8021208712644,401.8677204331776,53441000
2021-07-02,406.4123840332031,406.7684632777236,403.4138490651717,404.4914663355306,57697700
2021-07-06,405.6720581054688,406.6840756672876,402.9359217858884,406.468546524495,68710400
2021-07-07,407.1058044433594,407.386933196444,404.3415575796705,406.3561849607676,63549500
2021-07-08,403.7887268066406,404.5477258614754,400.6027723684952,401.7834502743056,97595200
2021-07-09,408.09906005859375,408.3989192878367,403.5919064673389,405.2973236629894,76238600
2021-07-12,409.5608520507813,409.81387079491634,407.5837141699606,408.014743954132,52889600
2021-07-13,408.1646423339844,410.2729791942714,407.90227266855015,408.7737117077264,52911300
2021-07-14,408.7736511230469,410.3478974784806,407.5274025459791,409.8606191747878,64130400
2021-07-15,407.3775634765625,408.1084524983558,405.4753761123984,407.4337835093042,55126400
2021-07-16,404.1821899414063,408.60501287947545,403.78864977864345,408.5581723921477,75874700
2021-07-19,398.2132568359375,404.247787129505,395.40214130525,399.35644496226297,147987000
2021-07-20,403.9198303222656,405.1942176052661,398.0820699298473,398.8785584072042,99608200
2021-07-21,407.190185546875,407.3307642391192,403.8730888945269,405.1193378747333,64724400
2021-07-22,408.0428161621094,408.28645534613815,406.3842681533673,407.3681472338477,47878500
2021-07-23,412.2407531738281,412.5780733348413,409.2890873803712,409.9731072389194,63766600
2021-07-26,413.2527160644531,413.26209560038063,411.6035477215418,411.6503882088871,43719200
2021-07-27,411.3693542480469,412.2407933450638,408.5394791728748,412.2126833289069,67397100
2021-07-28,411.2005920410156,412.5780397787504,409.7763038167769,411.9970804846023,52472400
2021-07-29,412.906005859375,413.9835944061516,412.1188969574822,412.1282764931705,47435300
2021-07-30,410.9008483886719,412.3532469313262,410.20742030714354,410.33861945094543,68951200
2021-08-02,410.0386962890625,413.16840161930367,409.6826170641352,412.6155523054972,58783300
2021-08-03,413.3746032714844,413.4964228738861,408.6425694296475,410.8352364844253,58053900
2021-08-04,411.3412170410156,413.34646478534535,411.1069573898092,412.0908364864167,46732200
2021-08-05,413.94622802734375,414.0305580793688,412.18459068419423,412.50318041278376,38969700
2021-08-06,414.6301574707031,415.0518362349307,413.9835986168319,414.26472732503214,46930000
2021-08-09,414.2928771972656,414.920677039973,413.5244986888596,414.6020873502762,41222600
2021-08-10,414.8081970214844,415.5203554334606,414.0585776586694,414.742597463298,43339300
2021-08-11,415.8389892578125,415.9326988371535,414.75202104898426,415.8764788087786,44034300
2021-08-12,417.0852355957031,417.2258142619736,414.7895081939832,415.6890572389117,38909400
2021-08-13,417.84423828125,417.86296875743454,417.0477498031309,417.5349995492506,39470300
2021-08-16,418.8281555175781,418.95932605512974,414.9862914344037,416.5417789840265,73740000
2021-08-17,416.0825805664063,416.9446399663895,413.0934254851267,416.2699711073765,92673900
2021-08-18,411.5285949707031,416.6354666486862,411.2849843863083,415.0705996443618,89351900
2021-08-19,412.1658020019531,413.36523891211175,408.6612866430519,408.8018367196642,92812200
2021-08-20,415.4454345703125,415.7734038110684,412.02524927934286,412.512527670003,72008700
2021-08-23,419.0998229980469,420.0087514312363,415.52032928415485,417.1320365493111,54973000
2021-08-24,419.7651977539063,420.2993166380276,419.2498379439889,419.7651977539063,38744700
2021-08-25,420.6459655761719,421.1613253238744,419.5777279368879,419.952566221922,40529700
2021-08-26,418.1628723144531,420.599149899653,418.0691627312955,420.3648902398338,57829600
2021-08-27,421.9016418457031,422.2764515773078,418.9124863376052,418.9687063675384,77235100
2021-08-30,423.7569885253906,424.544097540426,422.332671511008,422.5763107047628,48357400
2021-08-31,423.129150390625,424.0005894306205,422.5294605531325,423.6632692588089,59300200
2021-09-01,423.35400390625,424.5815221145776,423.11974426960506,424.0661623524176,48721400
2021-09-02,424.656494140625,425.4623335511139,423.4570859648218,424.7783137250353,42501000
2021-09-03,424.5534057617188,425.068794112329,423.1197379507082,423.5226862527916,47170500
2021-09-07,423.0354309082031,424.3004387151824,422.3607619842241,424.20672913760086,51671500
2021-09-08,422.5200500488281,423.2322084875442,420.599103890751,422.5013195727054,56181900
2021-09-09,420.7115783691406,424.0755433312676,420.4679391954341,422.3232858185863,57970400
2021-09-10,417.39447021484375,423.06354222411983,417.27265062322766,422.64189201792766,89948200
2021-09-13,418.4626770019531,420.6553724465294,416.1481905625877,420.3930027876443,83738600
2021-09-14,416.2043762207031,420.11181049925545,415.314178264794,419.9056608987367,78197100
2021-09-15,419.6808471679688,420.1774764755252,415.52039355154807,416.62609222178327,78792200
2021-09-16,419.01556396484375,420.1306135920383,416.0638694935535,419.15611403582216,77786700
2021-09-17,414.9339294433594,418.6658919018536,414.5767094129711,418.2428908298914,118425000
2021-09-20,408.0151977539063,410.384089550766,403.1457660287209,408.8048283528595,166445500
2021-09-21,407.6297912597656,411.6531636956014,407.1033708429469,410.3559031370975,92526100
2021-09-22,411.6061401367188,413.6460407463108,407.74258725869817,409.9046690416803,102350100
2021-09-23,416.6071166992188,418.2146065121486,413.24178453544346,413.4767946462248,76396000
2021-09-24,417.2933349609375,418.0077748408325,414.7552144207099,414.971434039035,62094800
2021-09-27,416.09954833984375,417.4249802239827,415.4038988493783,416.25933916263614,61371100
2021-09-28,407.7144470214844,413.65551103539497,406.98121643473854,413.3264910581115,130436300
2021-09-29,408.4006042480469,410.8353056858977,407.8365742138815,409.0962250337873,82329200
2021-09-30,403.4089965820313,410.58148154628566,403.07056708218,409.8764511666684,140506000
2021-10-01,408.20318603515625,409.8858665977476,401.61352150069314,405.1386734490561,129240100
2021-10-04,402.93896484375,407.9399583912579,400.7956450105568,407.03752756364304,128570000
2021-10-05,407.1315612792969,409.3782432393912,403.64401892844825,404.4430304326626,90682500
2021-10-06,408.8236083984375,409.0304184562949,401.9049240769528,403.53117578451554,113032200
2021-10-07,412.358154296875,415.197066176869,411.9257437150467,412.10435369862415,72437500
2021-10-08,411.6061401367188,413.5144499873672,410.9763290353788,413.1290299205683,74557400
2021-10-11,408.626220703125,413.8622533457,408.5604109808945,410.9481219621356,65233300
2021-10-12,407.6203308105469,409.9516414282403,406.83070028385015,409.5474309242927,71181200
2021-10-13,409.08685302734375,409.9046837425177,405.6651202312037,408.64503280690064,72974000
2021-10-14,415.9679260253906,416.1183359496485,412.2829546004724,412.7529748558683,70236800
2021-10-15,419.1358642578125,419.50249383265776,417.4625932709582,418.0830234599393,66260200
2021-10-18,420.376708984375,420.7151097906234,416.6917376412568,417.3497774593076,62213200
2021-10-19,423.6198120117188,423.6855930358415,421.3918922060494,422.0029414052712,46996800
2021-10-20,425.2837524414063,425.5845723051379,423.9677013972816,424.0805016742407,49571600
2021-10-21,426.39300537109375,426.6186059313377,424.2497139854905,424.6821246218787,41305400
2021-10-22,425.951171875,427.4082519485341,424.0052810402493,425.9605814606376,58845100
2021-10-25,428.2354736328125,428.5644935725112,425.26497065295007,427.0416324269042,45214500
2021-10-26,428.6208801269531,430.99918156529145,428.2448696453988,429.7865499138608,56075100
2021-10-27,426.7219848632813,429.7489164065924,426.6467655584889,429.0814956872959,72438000
2021-10-28,430.8393859863281,430.9145766067055,428.1414742340312,428.15085513172806,51437900
2021-10-29,431.7136535644531,432.005063860842,428.2449013910372,428.53631168742606,70162400
2021-11-01,432.4562683105469,433.07669852419264,430.7265971184563,432.70065934906575,48433600
2021-11-02,434.2047119140625,434.51494135185385,432.4938312768331,432.6254507202016,48908400
2021-11-03,436.8556213378906,437.2598318669312,433.19885003088245,433.6406702124122,52509800
2021-11-04,438.9143676757813,438.9989678887315,437.1094770695545,437.4572875076041,52847100
2021-11-05,440.4371643066406,442.4300455313022,438.9237129061649,441.14219466561576,66390600
2021-11-08,440.8132019042969,442.0352718144265,440.1269906728055,441.53705147758245,50405200
2021-11-09,439.3561401367188,441.41483115793073,437.946079365355,441.1798210293701,51149100
2021-11-10,435.8216247558594,439.3561866436364,434.336373208753,437.6640963262321,69429700
2021-11-11,435.9625549316406,437.3914347946932,435.94376444998505,437.3162154925545,34848500
2021-11-12,439.2526245117188,439.80724485106,436.2820936950958,437.23154358651664,53466700
2021-11-15,439.4031066894531,440.7003671182999,438.2750753466251,440.5405763047511,46980500
2021-11-16,441.1422119140625,442.27965290511,439.0647304076264,439.1399210262432,48857500
2021-11-17,440.0705871582031,441.0576182388675,439.4501569663317,440.8790082432791,47858300
2021-11-18,441.565185546875,441.82839571024846,438.3784348342673,441.1045462451543,50625600
2021-11-19,440.7755432128906,442.70261449783385,440.408913698174,441.45234473958817,57315600
2021-11-22,439.5347290039063,445.1467717517106,439.32791895320247,442.65567024625074,72762000
2021-11-23,440.1175537109375,440.9729939884895,436.6018115031317,439.2057132997234,73206500
2021-11-24,441.2926025390625,441.4148123907597,437.29743052339023,438.1152611459688,61858800
2021-11-26,431.450439453125,436.0848327703556,430.3223792472385,434.6183717153608,112669600
2021-11-29,436.7428283691406,438.5852997432788,434.0449166850697,436.24460804442816,86268800
2021-11-30,428.2449340820313,436.20707986716064,428.0005143227515,434.29879841557255,148559600
2021-12-01,423.4882507324219,436.8086374124799,423.290850257439,433.9603158081163,131939200
2021-12-02,429.9744873046875,431.544367446716,423.3096040929344,423.7044336964784,127637800
2021-12-03,426.2331237792969,432.70057752719526,422.0029420488812,431.6383559903836,137331600
2021-12-06,431.28125,433.1613312657967,426.3648271623469,428.7807384739588,98977500
2021-12-07,440.20220947265625,440.7662395682255,431.1496139364449,436.56425695349,95484700
2021-12-08,441.3678588867188,441.81908870916527,438.8391473392985,440.5970473857132,72238800
2021-12-09,438.3879699707031,441.471302205169,438.1905694635775,440.0800316930234,61272600
2021-12-10,442.5146789550781,442.66508888548304,438.5383257920864,441.0952372334483,77159800
2021-12-13,438.5946960449219,442.3454484006168,438.3126666867193,441.99763801115,87724700
2021-12-14,435.5771789550781,437.8144800719802,432.653666591365,435.323378332146,97264100
2021-12-15,442.3830871582031,442.6274781927471,433.11427244709614,435.63360291576834,116899300
2021-12-16,438.4819030761719,444.5169470262026,436.93081329963405,444.2349463510645,116568600
2021-12-17,433.815185546875,438.4092618245341,432.1077368438548,435.39999504107936,135511600
2021-12-20,429.2023010253906,429.5984890492109,425.57986657914137,428.73062942371416,107134800
2021-12-21,436.8244934082031,436.965989128394,430.45692690267214,432.62660471506297,69806300
2021-12-22,441.1921691894531,441.30536576361067,436.3716706238864,436.569793417211,58890200
2021-12-23,443.937255859375,445.4371678906433,442.08831149730497,442.1920654168208,56439700
2021-12-27,450.219970703125,450.267126346224,445.2674190586824,445.3145747017814,56808600
2021-12-28,449.8520202636719,451.6821081838997,449.0879146544429,450.6538676577589,47274600
2021-12-29,450.4275207519531,451.4463187392995,448.9559076654807,449.9558491527363,54503000
2021-12-30,449.1822814941406,451.8613726077948,448.72005255913206,450.85198851964896,55329000
2021-12-31,448.05029296875,449.842639350075,447.7767441594959,448.6917882451769,65237400
2022-01-03,450.6444091796875,450.77649102777576,447.0031187538817,449.3142919985144,72668200
2022-01-04,450.4935607910156,452.7859067844487,448.6351734234885,452.0689566969098,71178700
2022-01-05,441.843017578125,450.8991165177179,441.7486775164381,450.1255683158479,104538900
2022-01-06,441.4279174804688,444.14474987590535,439.06011738234776,441.3807618467668,86858900
2022-01-07,439.6827392578125,442.61655098349416,438.3243230228576,441.4373722231892,85111600
2022-01-10,439.1356201171875,439.3525705879416,430.7304303225002,436.4848285240226,119362000
2022-01-11,443.1354064941406,443.2297465587139,435.8716533501861,438.8715061877595,74303100
2022-01-12,444.33349609375,446.3900061138433,442.37135493830107,444.8712086177971,67605400
2022-01-13,438.211181640625,446.0881025089078,437.1829410868047,445.4371934481838,91173100
2022-01-14,438.390380859375,438.7394131797268,433.8434604749311,435.06038106331687,95890900
2022-01-18,430.6266784667969,433.9000801446297,429.51354052849086,433.6925435130348,109709100
2022-01-19,426.1552429199219,433.5699058238336,425.88166536173696,432.17377646871046,109357600
2022-01-20,421.4385681152344,432.7492436968586,419.31604594789405,428.0419704136264,122379700
2022-01-21,413.16546630859375,422.6743531254501,413.137167164053,420.3159951185508,202271200
2022-01-24,414.9200744628906,415.42948785761394,396.9210986643511,407.5525662882195,251783900
2022-01-25,409.8542785644531,414.8068298485873,402.9490001504662,408.52416133637433,167997300
2022-01-26,408.8260498046875,418.8820910132849,404.5621204374325,415.7501849161173,186391100
2022-01-27,406.8072204589844,416.5708261311216,405.11865724018224,413.4295066516993,149878300
2022-01-28,416.9105529785156,416.9577086247044,403.5811085016075,408.1657427915105,164457400
2022-01-31,424.41943359375,424.76846588196537,414.8916639623664,416.2406374827554,152251400
2022-02-01,427.2872924804688,427.9287589149775,421.61779092107525,425.1458850994215,123155400
2022-02-02,431.4379577636719,432.16432156191325,427.3815652994968,429.6927673307446,117361000
2022-02-03,421.2970581054688,427.3061493870198,420.4574688803612,425.4006065808514,118024400
2022-02-04,423.2780151367188,427.1268419054068,418.6839105495376,421.0611533315171,118454400
2022-02-07,421.9196472167969,425.4382985809669,420.5895299814033,424.04216920738406,84472900
2022-02-08,425.3911437988281,426.31563040935833,419.99522006477935,421.4196773714475,81012000
2022-02-09,431.6172180175781,431.93795122288446,429.2305610819786,429.4286550758493,92589900
2022-02-10,423.8629760742188,431.7776105996194,421.86309308439786,425.7685189857641,140103700
2022-02-11,415.5049133300781,426.0231836326423,414.0710421144383,423.947845988049,153214600
2022-02-14,414.1465148925781,416.5803564325104,410.67501887954,414.995546790282,123006300
2022-02-15,420.8253479003906,420.9951427431811,418.0707734780917,418.5896294380124,88482700
2022-02-16,421.2970581054688,422.6743310487677,416.9010755555887,418.7783192186944,84863600
2022-02-17,412.2975769042969,421.2687799533193,411.6938522260274,418.10857447395847,102259100
2022-02-18,409.6278991699219,413.806902341528,407.3544387638589,412.55223985255054,132642900
2022-02-22,405.23193359375,410.8259516984403,401.7321096953835,407.4204966635997,124391800
2022-02-23,398.0436401367188,408.71284849771104,397.477628508236,408.1468368692283,132578000
2022-02-24,404.0338134765625,404.4677720037459,387.3744006844994,387.7328468581733,213942900
2022-02-25,412.948486328125,413.0333837616076,403.61880824968927,405.26965885180056,121804500
2022-02-28,411.8919372558594,413.37299295759,406.29791910816897,407.5525528705047,145615000
2022-03-01,405.6186828613281,412.4013221597528,402.9112639395008,410.3919967190823,137785900
2022-03-02,413.0805358886719,414.8068411449072,407.1186004140651,407.8732634005898,117726500
